ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Has Open Issues
ckmt5bnih000539652tnum0tm,ckmt573xm81xp0rbo8r5705ps,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2Fb9c2281b-92c5-6e79-ca01-0c06b8a3b18c-img0006-54.2471.png?Expires=1618144692460&KeyName=labelbox-assets-key-1&Signature=DsQRWVYdKIEXnK0dxLlnDziiFJ8,"{""objects"":[{""featureId"":""ckmt5b14w000139651mca6gpk"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":54,""left"":39,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5b14w000139651mca6gpk?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5bktc00043965pg3vngqz"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5bktc00033965p7hbtvsz"",""schemaId"":""ckmt595ke07fd0y7o3n1n4fh0"",""title"":""LGE"",""value"":""lge""}}]}",elahe.badali@gmail.com,1536656,1616934955000,1616934984000,38.93,img0006-54.2471.png,-1,-1,,,1,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5bnih000539652tnum0tm,0
ckmt5byrd00093965ji5shjx2,ckmt573xm81xt0rbo2pgyefuj,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2Fac6855b3-616f-0e69-95d1-896d34888d18-img0022-51.3671.png?Expires=1618144692465&KeyName=labelbox-assets-key-1&Signature=YRTLtH9Qa_hHvn96qJJuXo2YvFE,"{""objects"":[{""featureId"":""ckmt5bqns00063965dci2dwv0"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":61,""left"":43,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5bqns00063965dci2dwv0?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5bxrj00083965bbtcv2cd"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5bxrj0007396563a8g7qi"",""schemaId"":""ckmt595ke07fb0y7oe4xp9bmm"",""title"":""Cine"",""value"":""cine""}}]}",elahe.badali@gmail.com,1536656,1616934970000,1616934984443,16.524,img0022-51.3671.png,,-1,,,1,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5byrd00093965ji5shjx2,0
ckmt5cb29000d3965gicfbyyb,ckmt57ek481y10rbofoiu5t5v,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2Fc5b5212a-651d-d186-f78b-b504b4dea557-img0022-60.9671.png?Expires=1618144692466&KeyName=labelbox-assets-key-1&Signature=7MGJomUgh_-1nvvauuFB5ppPc8o,"{""objects"":[{""featureId"":""ckmt5c2c8000a3965td3qz872"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":64,""left"":49,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5c2c8000a3965td3qz872?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5ca4w000c3965jjxls07p"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5ca4w000b3965z2yolxfy"",""schemaId"":""ckmt595ke07fb0y7oe4xp9bmm"",""title"":""Cine"",""value"":""cine""}}]}",elahe.badali@gmail.com,1536656,1616934986000,1616935071016,8.733,img0022-60.9671.png,,-1,,,2,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5cb29000d3965gicfbyyb,0
ckmt5cii3000h396556hmz98u,ckmt57ek481xx0rbo7tn73p0a,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2F969c2548-2de3-297e-8094-f2f7af22ec78-img0007-62.4071.png?Expires=1618144692466&KeyName=labelbox-assets-key-1&Signature=ECknNWETzQKgUTSdqa-S9yuRKGA,"{""objects"":[{""featureId"":""ckmt5cdnp000e3965o7zvwzg5"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":55,""left"":43,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5cdnp000e3965o7zvwzg5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5chw7000g3965paegmcxk"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5chw7000f39658rggtt8s"",""schemaId"":""ckmt595ke07fd0y7o3n1n4fh0"",""title"":""LGE"",""value"":""lge""}}]}",elahe.badali@gmail.com,1536656,1616934995000,1616935071011,6.445,img0007-62.4071.png,,-1,,,2,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5cii3000h396556hmz98u,0
ckmt5cs1n000l3965j6x4k0k3,ckmt57nqt81y50rbo1uxlhp07,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2F0496619b-e2b1-bab7-ab6a-bfa5e3dac3c8-img0008-70.5671.png?Expires=1618144692466&KeyName=labelbox-assets-key-1&Signature=6kmPyCF_gSNw39OGr-_R2c2ZzTQ,"{""objects"":[{""featureId"":""ckmt5cp1n000i3965kxtrkx5f"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":55,""left"":42,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5cp1n000i3965kxtrkx5f?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5crjz000k3965pqqc4a5g"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5crjz000j39659qojs2jv"",""schemaId"":""ckmt595ke07fd0y7o3n1n4fh0"",""title"":""LGE"",""value"":""lge""}}]}",elahe.badali@gmail.com,1536656,1616935008000,1616935071013,14.738,img0008-70.5671.png,,-1,,,3,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5cs1n000l3965j6x4k0k3,0
ckmt5cw70000p39654h8f7jmr,ckmt57nqt81y90rboei2db7jz,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2F925732c0-5057-38d0-7351-cc15b082deed-img0022-70.5671.png?Expires=1618144692467&KeyName=labelbox-assets-key-1&Signature=RcsYMWYbWUplO0UFiR9OWo7wrzU,"{""objects"":[{""featureId"":""ckmt5ctif000m3965uu285vt4"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":64,""left"":47,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5ctif000m3965uu285vt4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5cvbr000o3965ff3ne37p"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5cvbr000n39651gylw9bd"",""schemaId"":""ckmt595ke07fb0y7oe4xp9bmm"",""title"":""Cine"",""value"":""cine""}}]}",elahe.badali@gmail.com,1536656,1616935013000,1616935071319,0.981,img0022-70.5671.png,,-1,,,3,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5cw70000p39654h8f7jmr,0
ckmt5d17a000t3965p4fa4sm7,ckmt584sa81yd0rbod8m5784n,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2F15e92344-4292-d2bb-21af-99d71af65acc-img0009-78.7271.png?Expires=1618144692467&KeyName=labelbox-assets-key-1&Signature=9Wlp9gF-AtRktifLYP5d6GAm0is,"{""objects"":[{""featureId"":""ckmt5cy9b000q3965ir3pj18y"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":57,""left"":40,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5cy9b000q3965ir3pj18y?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5d0kh000s3965gkurwixe"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5d0kg000r3965qqnxbdtn"",""schemaId"":""ckmt595ke07fd0y7o3n1n4fh0"",""title"":""LGE"",""value"":""lge""}}]}",elahe.badali@gmail.com,1536656,1616935019000,1616935071391,8.368,img0009-78.7271.png,,-1,,,4,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5d17a000t3965p4fa4sm7,0
ckmt5dft0000x39654bwgeovi,ckmt584sa81yh0rboa6jz2k4y,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2F3c844d87-2437-81ca-c059-6ad7ca4915d4-img0022-80.1671.png?Expires=1618144692467&KeyName=labelbox-assets-key-1&Signature=o3AFZp0apbbt-fFNdOPtJciLRcY,"{""objects"":[{""featureId"":""ckmt5d39g000u3965il1s069n"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":64,""left"":45,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5d39g000u3965il1s069n?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5dew0000w3965lsbsvv7z"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5devz000v3965ykj1sgm4"",""schemaId"":""ckmt595ke07fb0y7oe4xp9bmm"",""title"":""Cine"",""value"":""cine""}}]}",elahe.badali@gmail.com,1536656,1616935038000,1616935072000,15.812,img0022-80.1671.png,-1,-1,,,4,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5dft0000x39654bwgeovi,0
ckmt5dsgb00113965sabvaji3,ckmt58d9481yp0rbo5uby00eo,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2Fb93e5811-b2c6-9301-b1fc-a1dd4ab9c347-img0022-89.7671.png?Expires=1618144692468&KeyName=labelbox-assets-key-1&Signature=Jqq2n1JlJSu2xhCVIdK9Z8HtWug,"{""objects"":[{""featureId"":""ckmt5dhhb000y39657yi5qioa"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":63,""left"":41,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5dhhb000y39657yi5qioa?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5dph700103965m7qlut6l"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5dph7000z3965ktdqj7k7"",""schemaId"":""ckmt595ke07fb0y7oe4xp9bmm"",""title"":""Cine"",""value"":""cine""}}]}",elahe.badali@gmail.com,1536656,1616935055000,1616935072000,16.09,img0022-89.7671.png,-1,-1,,,5,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5dsgb00113965sabvaji3,0
ckmt5dxm200153965aphk982e,ckmt58d9481yl0rbobq7xhu10,https://storage.labelbox.com/ckjjs3f4ubo4w0754q9y668gb%2Fc59df447-b24f-bc2a-52a4-50ff441df5e5-img0010-86.8871.png?Expires=1618144692468&KeyName=labelbox-assets-key-1&Signature=e5zvO3oc1CXNMDPwQAfOk6jHq7c,"{""objects"":[{""featureId"":""ckmt5du3z00123965ow3fy0se"",""schemaId"":""ckmt595jq07f90y7oedat9q7h"",""title"":""bb"",""value"":""bb"",""color"":""#1CE6FF"",""bbox"":{""top"":57,""left"":40,""height"":64,""width"":64},""instanceURI"":""https://api.labelbox.com/masks/feature/ckmt5du3z00123965ow3fy0se?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2pqczNmNTl2cGNkMDcyMnNrOXZ3YmJuIiwib3JnYW5pemF0aW9uSWQiOiJja2pqczNmNHVibzR3MDc1NHE5eTY2OGdiIiwiaWF0IjoxNjE2OTM1MDkyLCJleHAiOjE2MTk1MjcwOTJ9.YhN8buJQhtN4OVQ5i73bvFPy2y5jVgfPqU-y2NVddfw""}],""classifications"":[{""featureId"":""ckmt5dwxb001439658ws2c0en"",""schemaId"":""ckmt595jq07f70y7o5gehh04t"",""title"":""class"",""value"":""class"",""answer"":{""featureId"":""ckmt5dwxb001339653b4ii33s"",""schemaId"":""ckmt595ke07fd0y7o3n1n4fh0"",""title"":""LGE"",""value"":""lge""}}]}",elahe.badali@gmail.com,1536656,1616935061000,1616935072018,7.143000000000001,img0010-86.8871.png,,-1,,,5,[],https://editor.labelbox.com?project=ckmt56i076tpu070928xh1cr5&label=ckmt5dxm200153965aphk982e,0
